23652	Blackguard	19168	164	THORIUM_BROTHERHOOD - EXALTED		
23653	Nightfall	19169	164	THORIUM_BROTHERHOOD - EXALTED		
23662	Wisdom of the Timbermaw	19047	197	TIMBERMAW_HOLD - HONORED		
23663	Mantle of the Timbermaw	19050	197	TIMBERMAW_HOLD - REVERED		
23664	Argent Boots	19056	197	ARGENTDAWN - HONORED		
23665	Argent Shoulders	19059	197	ARGENTDAWN - REVERED		
23666	Flarecore Robe	19156	197	THORIUM_BROTHERHOOD - HONORED		
23667	Flarecore Leggings	19165	197	THORIUM_BROTHERHOOD - REVERED		
23703	Might of the Timbermaw	19044	165	TIMBERMAW_HOLD - HONORED		
23704	Timbermaw Brawlers	19049	165	TIMBERMAW_HOLD - REVERED		
23705	Dawn Treaders	19052	165	ARGENTDAWN - HONORED		
23706	Golden Mantle of the Dawn	19058	165	ARGENTDAWN - REVERED		
23707	Lava Belt	19149	165	THORIUM_BROTHERHOOD - HONORED		
23708	Chromatic Gauntlets	19157	165	THORIUM_BROTHERHOOD - REVERED		
23709	Corehound Belt	19162	165	THORIUM_BROTHERHOOD - REVERED		
23710	Molten Belt	19163	165	THORIUM_BROTHERHOOD - REVERED		
23787	Powerful Anti-Venom	19440	129	ARGENTDAWN - HONORED		
23799	Enchant Weapon - Strength		333	THORIUM_BROTHERHOOD - FRIENDLY		
23800	Enchant Weapon - Agility		333	TIMBERMAW_HOLD - HONORED		
23801	Enchant Bracer - Mana Regeneration		333	ARGENTDAWN - HONORED		
23802	Enchant Bracer - Healing Power		333	ARGENTDAWN - REVERED		
23803	Enchant Weapon - Mighty Spirit		333	THORIUM_BROTHERHOOD - HONORED		
23804	Enchant Weapon - Mighty Intellect		333	THORIUM_BROTHERHOOD - REVERED		
24091	Bloodvine Vest	19682	197	Not Available		
24092	Bloodvine Leggings	19683	197	Not Available		
24093	Bloodvine Boots	19684	197	Not Available		
24121	Primal Batskin Jerkin	19685	165	Not Available		
24122	Primal Batskin Gloves	19686	165	Not Available		
24123	Primal Batskin Bracers	19687	165	Not Available		
24124	Blood Tiger Breastplate	19688	165	Not Available		
24125	Blood Tiger Shoulders	19689	165	Not Available		
24136	Bloodsoul Breastplate	19690	164	Not Available		
24137	Bloodsoul Shoulders	19691	164	Not Available		
24138	Bloodsoul Gauntlets	19692	164	Not Available		
24139	Darksoul Breastplate	19693	164	Not Available		
24140	Darksoul Leggings	19694	164	Not Available		
24141	Darksoul Shoulders	19695	164	Not Available		
24266	Gurubashi Mojo Madness	19931	171	Not Available		
24356	Bloodvine Goggles	19999	202	Not Available		
24357	Bloodvine Lens	19998	202	Not Available		
24365	Mageblood Elixir	20007	171	Not Available		
24366	Greater Dreamless Sleep Potion	20002	171	Not Available		
24367	Living Action Potion	20008	171	Not Available		
24368	Mighty Troll's Blood Elixir	20004	171	Not Available		
24399	Dark Iron Boots	20039	164	THORIUM_BROTHERHOOD - EXALTED		
24418	Heavy Crocolisk Stew	20074	185	Vendor		
24654	Blue Dragonscale Leggings	20295	165	Trainer		
24655	Green Dragonscale Gauntlets	20296	165	Trainer		
24703	Dreamscale Breastplate	20380	165	Reputation - Cenarion Circle		
24801	Smoked Desert Dumplings	20452	185	Quest		
24846	Spitfire Bracers	20481	165	Reputation - Cenarion Circle		
24847	Spitfire Gauntlets	20480	165	Reputation - Cenarion Circle		
24848	Spitfire Breastplate	20479	165	Reputation - Cenarion Circle		
24849	Sandstalker Bracers	20476	165	Reputation - Cenarion Circle		
24850	Sandstalker Gauntlets	20477	165	Reputation - Cenarion Circle		
24851	Sandstalker Breastplate	20478	165	Reputation - Cenarion Circle		
24901	Runed Stygian Leggings	20538	197	Quest		10000000
24902	Runed Stygian Belt	20539	197	Quest		
24903	Runed Stygian Boots	20537	197	Quest		
24912	Darkrune Gauntlets	20549	164	Quest		
24913	Darkrune Helm	20551	164	Quest		
24914	Darkrune Breastplate	20550	164	Quest		
24940	Black Whelp Tunic	20575	165	Vendor		
25072	Enchant Gloves - Threat		333	Reputation: Shatar		
25073	Enchant Gloves - Shadow Power		333	Raid - AQ40		
25074	Enchant Gloves - Frost Power		333	Raid - AQ40		
25078	Enchant Gloves - Fire Power		333	Raid - AQ40		
25079	Enchant Gloves - Healing Power		333	Raid - AQ40		
25080	Enchant Gloves - Superior Agility		333	Reputation: Keepers of Time		
25081	Enchant Cloak - Greater Fire Resistance		333	Reputation - Cenarion Circle		
25082	Enchant Cloak - Greater Nature Resistance		333	Reputation - Cenarion Circle		
25083	Enchant Cloak - Stealth		333	Reputation: Cenarion Expedition		
25084	Enchant Cloak - Subtlety		333	Reputation: Honor Hold		
25086	Enchant Cloak - Dodge		333	Reputation: Lower City		
25124	Minor Wizard Oil	20744	333	Heavenly Shards		17940
25125	Minor Mana Oil	20745	333	Heavenly Shards		8400
25126	Lesser Wizard Oil	20746	333	Heavenly Shards		33999
25127	Lesser Mana Oil	20747	333	Vendor		1399800
25128	Wizard Oil	20750	333	Vendor		1399800
25129	Brilliant Wizard Oil	20749	333	Not Available		
25130	Brilliant Mana Oil	20748	333	Not Available		
25146	Transmute: Elemental Fire	7068	171	THORIUM_BROTHERHOOD - FRIENDLY		
25255	Delicate Copper Wire	20816	755	Trainer		
25278	Bronze Setting	20817	755	Trainer		
25280	Elegant Silver Ring	20818	755	Trainer		
25283	Inlaid Malachite Ring	20821	755	Trainer		
25284	Simple Pearl Ring	20820	755	Trainer		
25287	Gloom Band	20823	755	Trainer		
25305	Heavy Silver Ring	20826	755	Trainer		
25317	Ring of Silver Might	20827	755	Trainer		
25318	Ring of Twilight Shadows	20828	755	Trainer		
25320	Heavy Golden Necklace of Battle	20831	755	Vendor		40000
25321	Moonsoul Crown	20832	755	Trainer		
25323	Wicked Moonstone Ring	20833	755	Vendor		147576
25339	Amulet of the Moon	20830	755	Vendor		149999
25490	Solid Bronze Ring	20907	755	Trainer		
25493	Braided Copper Ring	20906	755	Trainer		
25498	Barbaric Iron Collar	20909	755	Trainer		
25610	Pendant of the Agate Shield	20950	755	Trainer		
25612	Heavy Iron Knuckles	20954	755	Trainer		
25613	Golden Dragon Ring	20955	755	Trainer		
25614	Silver Rose Pendant	20956	755	Not Available		
25615	Mithril Filigree	20963	755	Trainer		
25617	Blazing Citrine Ring	20958	755	Trainer		
25618	Jade Pendant of Blasting	20966	755	World Drop		200000
25619	The Jade Eye	20959	755	Vendor		149900
25620	Engraved Truesilver Ring	20960	755	Trainer		
25621	Citrine Ring of Rapid Healing	20961	755	Trainer		
25622	Citrine Pendant of Golden Healing	20967	755	World Drop		
25659	Dirge's Kickin' Chimaerok Chops	21023	185	Not Available		750000000
25704	Smoked Sagefish	21072	185	Vendor		9800
25954	Sagefish Delight	21217	185	Vendor		15500
26011	Tranquil Mechanical Yeti	21277	202	Quest		
26085	Soul Pouch	21340	197	Vendor		224954
26086	Felcloth Bag	21341	197	Mob Drop		
26087	Core Felcloth Bag	21342	197	MC_RANDOM		598999
26277	Elixir of Greater Firepower	21546	171	Mob Drop		2997016
26279	Stormshroud Gloves	21278	165	Mob Drop		
26403	Festival Dress	21154	197	Lunar Festival		
26407	Festival Suit	21542	197	Lunar Festival		
26416	Small Blue Rocket	21558	202	Lunar Festival		
26417	Small Green Rocket	21559	202	Lunar Festival		
26418	Small Red Rocket	21557	202	Lunar Festival		
26420	Large Blue Rocket	21589	202	Lunar Festival		
26421	Large Green Rocket	21590	202	Lunar Festival		
26422	Large Red Rocket	21592	202	Lunar Festival		
26423	Blue Rocket Cluster	21571	202	Lunar Festival		
26424	Green Rocket Cluster	21574	202	Lunar Festival		
26425	Red Rocket Cluster	21576	202	Lunar Festival		
26426	Large Blue Rocket Cluster	21714	202	Lunar Festival		
26427	Large Green Rocket Cluster	21716	202	Lunar Festival		
26428	Large Red Rocket Cluster	21718	202	Lunar Festival		
26442	Firework Launcher	21569	202	Lunar Festival		
26443	Cluster Launcher	21570	202	Lunar Festival		
26745	Bolt of Netherweave	21840	197	Trainer		
26746	Netherweave Bag	21841	197	Trainer		
26747	Bolt of Imbued Netherweave	21842	197	Vendor		151253
26749	Imbued Netherweave Bag	21843	197	Vendor		1399800
26750	Bolt of Soulcloth	21844	197	Vendor		159745
26751	Primal Mooncloth	21845	197	Vendor		44999
26752	Spellfire Belt	21846	197	Vendor		
26753	Spellfire Gloves	21847	197	Vendor		
26754	Spellfire Robe	21848	197	Vendor		
26755	Spellfire Bag	21858	197	Mob Drop		
26756	Frozen Shadoweave Shoulders	21869	197	Vendor		
26757	Frozen Shadoweave Boots	21870	197	Vendor		
26758	Frozen Shadoweave Robe	21871	197	Vendor		
26759	Ebon Shadowbag	21872	197	Vendor		
26760	Primal Mooncloth Belt	21873	197	Vendor		
26761	Primal Mooncloth Shoulders	21874	197	Vendor		
26762	Primal Mooncloth Robe	21875	197	Vendor		
26763	Primal Mooncloth Bag	21876	197	Mob Drop		
26764	Netherweave Bracers	21849	197	Trainer		
26765	Netherweave Belt	21850	197	Trainer		
26770	Netherweave Gloves	21851	197	Trainer		
26771	Netherweave Pants	21852	197	Trainer		
26772	Netherweave Boots	21853	197	Trainer		
26773	Netherweave Robe	21854	197	Vendor		87933
26774	Netherweave Tunic	21855	197	Vendor		48750
26775	Imbued Netherweave Pants	21859	197	Vendor		206000
26776	Imbued Netherweave Boots	21860	197	Vendor		165750
26777	Imbued Netherweave Robe	21861	197	Vendor		989800
26778	Imbued Netherweave Tunic	21862	197	Vendor		1888800
26779	Soulcloth Gloves	21863	197	Vendor		
26780	Soulcloth Shoulders	21864	197	Mob Drop		
26781	Soulcloth Vest	21865	197	Mob Drop		
26782	Arcanoweave Bracers	21866	197	Mob Drop		
26783	Arcanoweave Boots	21867	197	Mob Drop		
26784	Arcanoweave Robe	21868	197	Mob Drop		
26872	Figurine - Jade Owl	21748	755	Trainer		
26873	Figurine - Golden Hare	21756	755	World Drop		1500000
26874	Aquamarine Signet	20964	755	Trainer		
26875	Figurine - Black Pearl Panther	21758	755	Vendor		899800
26876	Aquamarine Pendant of the Warrior	21755	755	Trainer		
26878	Ruby Crown of Restoration	20969	755	Vendor		77496
26880	Thorium Setting	21752	755	Trainer		
26881	Figurine - Truesilver Crab	21760	755	Vendor		337496
26882	Figurine - Truesilver Boar	21763	755	World Drop		120000
26883	Ruby Pendant of Fire	21764	755	Trainer		
26885	Truesilver Healing Ring	21765	755	Trainer		
26887	The Aquamarine Ward	21754	755	World Drop		190000
26896	Gem Studded Band	21753	755	World Drop		1000000
26897	Opal Necklace of Impact	21766	755	Vendor		70000
26900	Figurine - Ruby Serpent	21769	755	World Drop		448826
26902	Simple Opal Ring	21767	755	Trainer		
26903	Sapphire Signet	21768	755	Trainer		
26906	Emerald Crown of Destruction	21774	755	Vendor		468000
26907	Onslaught Ring	21775	755	Trainer		
26908	Sapphire Pendant of Winter Night	21790	755	Trainer		
26909	Figurine - Emerald Owl	21777	755	World Drop		250000
26910	Ring of Bitter Shadows	21778	755	Vendor		384912
26911	Living Emerald Pendant	21791	755	Trainer		
26912	Figurine - Black Diamond Crab	21784	755	Mob Drop		
26914	Figurine - Dark Iron Scorpid	21789	755	Mob Drop		
26915	Necklace of the Diamond Tower	21792	755	Vendor		369798
26916	Band of Natural Fire	21779	755	Trainer		
26918	Arcanite Sword Pendant	21793	755	Not Available		
26920	Blood Crown	21780	755	Not Available		
26925	Woven Copper Ring	21931	755	Trainer		
26926	Heavy Copper Ring	21932	755	Trainer		
26927	Thick Bronze Necklace	21933	755	Trainer		
26928	Ornate Tigerseye Necklace	21934	755	Trainer		
27032	Netherweave Bandage	21990	129	Trainer		
27033	Heavy Netherweave Bandage	21991	129	Trainer		500000
27585	Heavy Obsidian Belt	22197	164	Reputation - Cenarion Circle		
27586	Jagged Obsidian Shield	22198	164	Reputation - Cenarion Circle		
27587	Thick Obsidian Breastplate	22196	164	Mob Drop		8990000
27588	Light Obsidian Belt	22195	164	Reputation - Cenarion Circle		
27589	Black Grasp of the Destroyer	22194	164	Mob Drop		4990000
27590	Obsidian Mail Tunic	22191	164	Reputation - Cenarion Circle		
27658	Enchanted Mageweave Pouch	22246	197	Heavenly Shards		2500
27659	Enchanted Runecloth Bag	22248	197	Vendor		1399800
27660	Big Bag of Enchantment	22249	197	Mob Drop		1490700
27724	Cenarion Herb Bag	22251	197	Reputation - Cenarion Circle		
27725	Satchel of Cenarius	22252	197	Reputation - Cenarion Circle		
27829	Titanic Leggings	22385	164	World Drop		
27830	Persuader	22384	164	World Drop		
27832	Sageblade	22383	164	World Drop		
27837	Enchant 2H Weapon - Agility		333	TIMBERMAW_HOLD - FRIENDLY		
27899	Enchant Bracer - Brawn		333	Trainer		
27905	Enchant Bracer - Stats		333	Trainer		
27906	Enchant Bracer - Greater Dodge		333	Mob Drop		
27911	Enchant Bracer - Superior Healing		333	Reputation: Honor Hold		
27913	Enchant Bracer - Restore Mana Prime		333	World Drop		
27914	Enchant Bracer - Fortitude		333	Mob Drop		
27917	Enchant Bracer - Spellpower		333	Mob Drop		
27920	Enchant Ring - Striking		333	Reputation: Consortium		
27924	Enchant Ring - Minor Intellect		333	Reputation: Keepers of Time		
27926	Enchant Ring - Healing Power		333	Reputation: Shatar		
27927	Enchant Ring - Stats		333	Reputation: Lower City		
27944	Enchant Shield - Lesser Dodge		333	Trainer		
27945	Enchant Shield - Intellect		333	Vendor		198971
27946	Enchant Shield - Parry		333	World Drop		
27947	Enchant Shield - Resistance		333	World Drop		
27948	Enchant Boots - Vitality		333	Mob Drop		
27950	Enchant Boots - Fortitude		333	Mob Drop		
27951	Enchant Boots - Dexterity		333	Mob Drop		
27954	Enchant Boots - Surefooted		333	Mob Drop		
27957	Enchant Chest - Exceptional Health		333	Trainer		
27958	Enchant Chest - Exceptional Mana		333	Trainer		
27960	Enchant Chest - Exceptional Stats		333	Reputation: Honor Hold		
27961	Enchant Cloak - Major Armor		333	Trainer		
27962	Enchant Cloak - Major Resistance		333	World Drop		
27967	Enchant Weapon - Major Striking		333	Reputation: Consortium		
27968	Enchant Weapon - Major Intellect		333	Mob Drop		
27971	Enchant 2H Weapon - Savagery		333	Mob Drop		
27972	Enchant Weapon - Potency		333	World Drop		
27975	Enchant Weapon - Major Spellpower		333	Mob Drop		
27977	Enchant 2H Weapon - Major Agility		333	Mob Drop		
27981	Enchant Weapon - Sunfire		333	Mob Drop		
27982	Enchant Weapon - Soulfrost		333	Mob Drop		
27984	Enchant Weapon - Mongoose		333	Mob Drop		
28003	Enchant Weapon - Spellsurge		333	World Drop		
28004	Enchant Weapon - Battlemaster		333	World Drop		
28016	Superior Mana Oil	22521	333	Vendor		120000
28019	Superior Wizard Oil	22522	333	Vendor		99900
28021	Arcane Dust	22445	333	Not Available		
28022	Large Prismatic Shard	22449	333	Vendor		120000
28027	Prismatic Sphere	22460	333	Trainer		
28028	Void Sphere	22459	333	Trainer		
28205	Glacial Gloves	22654	197	NAXX40_GONE		
28207	Glacial Vest	22652	197	NAXX40_GONE		
28208	Glacial Cloak	22658	197	NAXX40_GONE		
28209	Glacial Wrists	22655	197	NAXX40_GONE		
28210	Gaea's Embrace	22660	197	Reputation - Cenarion Circle		
28219	Polar Tunic	22661	165	NAXX40_GONE		
28220	Polar Gloves	22662	165	NAXX40_GONE		
28221	Polar Bracers	22663	165	NAXX40_GONE		
28222	Icy Scale Breastplate	22664	165	NAXX40_GONE		
28223	Icy Scale Gauntlets	22666	165	NAXX40_GONE		
28224	Icy Scale Bracers	22665	165	NAXX40_GONE		
28242	Icebane Breastplate	22669	164	NAXX40_GONE		
28243	Icebane Gauntlets	22670	164	Not Available		
28244	Icebane Bracers	22671	164	Not Available		
28267	Crunchy Spider Surprise	22645	185	Vendor		151111
28327	Steam Tonk Controller	22728	202	Vendor		
28461	Ironvine Breastplate	22762	164	Reputation - Cenarion Circle		
28462	Ironvine Gloves	22763	164	Reputation - Cenarion Circle		
28463	Ironvine Belt	22764	164	Reputation - Cenarion Circle		
28472	Bramblewood Helm	22759	165	Reputation - Cenarion Circle		
28473	Bramblewood Boots	22760	165	Reputation - Cenarion Circle		
28474	Bramblewood Belt	22761	165	Reputation - Cenarion Circle		
28480	Sylvan Vest	22756	197	Reputation - Cenarion Circle		
28481	Sylvan Crown	22757	197	Reputation - Cenarion Circle		
28482	Sylvan Shoulders	22758	197	Reputation - Cenarion Circle		
28543	Elixir of Camouflage	22823	171	Vendor		253403
28544	Elixir of Major Strength	22824	171	Trainer		
28545	Elixir of Healing Power	22825	171	Trainer		
28546	Sneaking Potion	22826	171	Vendor		36562
28549	Elixir of Major Frost Power	22827	171	Vendor		40000
28550	Insane Strength Potion	22828	171	World Drop		21473458
28551	Super Healing Potion	22829	171	Trainer		
28552	Elixir of the Searching Eye	22830	171	World Drop		29393000
28553	Elixir of Major Agility	22831	171	Reputation: Honor Hold		
28554	Shrouding Potion	22871	171	Reputation - Sporeggar		
28555	Super Mana Potion	22832	171	Vendor		
28556	Elixir of Major Firepower	22833	171	Reputation - The Scryers		
28557	Elixir of Major Defense	22834	171	Vendor		100000
28558	Elixir of Major Shadow Power	22835	171	Reputation: Lower City		
28562	Major Dreamless Sleep Potion	22836	171	Vendor		38798
28563	Heroic Potion	22837	171	World Drop		11100000
28564	Haste Potion	22838	171	Mob Drop		11216419
28565	Destruction Potion	22839	171	World Drop		24999999
28566	Transmute: Primal Air to Fire	21884	171	Reputation: Shatar		
28567	Transmute: Primal Earth to Water	21885	171	Reputation - Sporeggar		
28568	Transmute: Primal Fire to Earth	22452	171	KURENAI - REVERED		
28569	Transmute: Primal Water to Air	22451	171	Reputation: Cenarion Expedition		
28570	Elixir of Major Mageblood	22840	171	World Drop		10000000
28571	Major Fire Protection Potion	22841	171	Mob Drop		
28572	Major Frost Protection Potion	22842	171	Mob Drop		
28573	Major Nature Protection Potion	22844	171	Reputation: Cenarion Expedition		
28575	Major Arcane Protection Potion	22845	171	Mob Drop		
28576	Major Shadow Protection Potion	22846	171	Mob Drop		
28577	Major Holy Protection Potion	22847	171	Mob Drop		
28578	Elixir of Empowerment	22848	171	World Drop		14990000
28579	Ironshield Potion	22849	171	Mob Drop		
28580	Transmute: Primal Shadow to Water	21885	171	Discovery		
28581	Transmute: Primal Water to Shadow	22456	171	Discovery		
28582	Transmute: Primal Mana to Fire	21884	171	Discovery		
28583	Transmute: Primal Fire to Mana	22457	171	Discovery		
28584	Transmute: Primal Life to Earth	22452	171	Discovery		
28585	Transmute: Primal Earth to Life	21886	171	Discovery		
28586	Super Rejuvenation Potion	22850	171	Discovery		
28587	Flask of Fortification	22851	171	Discovery		
28588	Flask of Mighty Restoration	22853	171	Discovery		
28589	Flask of Relentless Assault	22854	171	Discovery		
28590	Flask of Blinding Light	22861	171	Discovery		
28591	Flask of Pure Death	22866	171	Discovery		
28903	Brilliant Blood Garnet	23094	755	Reputation - The Scryers		
28905	Bold Blood Garnet	23095	755	Trainer		
28906	Runed Blood Garnet	23096	755	Really Removed		
28907	Delicate Blood Garnet	23097	755	Really Removed		
28910	Inscribed Flame Spessarite	23098	755	Trainer		
28912	Reckless Flame Spessarite	23099	755	Reputation: Consortium		
28914	Glinting Shadow Draenite	23100	755	Trainer		
28915	Potent Flame Spessarite	23101	755	Reputation: Lower City		
28916	Radiant Deep Peridot	23103	755	Trainer		
28917	Jagged Deep Peridot	23104	755	Trainer		
28918	Regal Deep Peridot	23105	755	Reputation: Honor Hold		
28924	Dazzling Deep Peridot	23106	755	Really Removed		
28925	Timeless Shadow Draenite	23108	755	Trainer		
28927	Purified Shadow Draenite	23109	755	Reputation: Aldor		
28933	Shifting Shadow Draenite	23110	755	Reputation: Consortium		
28936	Sovereign Shadow Draenite	23111	755	Trainer		
28938	Brilliant Golden Draenite	23113	755	Really Removed		
28944	Smooth Golden Draenite	23114	755	Reputation: Aldor		
28947	Subtle Golden Draenite	23115	755	Reputation: Consortium		
28948	Rigid Azure Moonstone	23116	755	Trainer		
28950	Solid Azure Moonstone	23118	755	Trainer		
28953	Sparkling Azure Moonstone	23119	755	Trainer		
28955	Stormy Azure Moonstone	23120	755	World Drop		
28957	Lustrous Azure Moonstone	23121	755	Really Removed		
29356	Smelt Fel Iron	23445	186	Trainer		
29358	Smelt Adamantite	23446	186	Trainer		
29359	Smelt Eternium	23447	186	Trainer		
29360	Smelt Felsteel	23448	186	Trainer		
29361	Smelt Khorium	23449	186	Trainer		
29545	Fel Iron Plate Gloves	23482	164	Trainer		
29547	Fel Iron Plate Belt	23484	164	Trainer		
29548	Fel Iron Plate Boots	23487	164	Trainer		
29549	Fel Iron Plate Pants	23488	164	Trainer		
29550	Fel Iron Breastplate	23489	164	Trainer		
29551	Fel Iron Chain Coif	23493	164	Trainer		
29552	Fel Iron Chain Gloves	23491	164	Trainer		
29553	Fel Iron Chain Bracers	23494	164	Trainer		
29556	Fel Iron Chain Tunic	23490	164	Trainer		
29557	Fel Iron Hatchet	23497	164	Trainer		
29558	Fel Iron Hammer	23498	164	Trainer		
29565	Fel Iron Greatsword	23499	164	Trainer		
29566	Adamantite Maul	23502	164	Vendor		96000
29568	Adamantite Cleaver	23503	164	Vendor		329000
29569	Adamantite Dagger	23504	164	Vendor		51500
29571	Adamantite Rapier	23505	164	Vendor		91500
29603	Adamantite Plate Bracers	23506	164	Vendor		39400
29605	Adamantite Plate Gloves	23508	164	Vendor		34200
29606	Adamantite Breastplate	23507	164	Vendor		38400
29608	Enchanted Adamantite Belt	23510	164	Reputation - The Scryers		
29610	Enchanted Adamantite Breastplate	23509	164	Reputation - The Scryers		
29611	Enchanted Adamantite Boots	23511	164	Reputation - The Scryers		
29613	Enchanted Adamantite Leggings	23512	164	Reputation - The Scryers		
29614	Flamebane Bracers	23515	164	Reputation: Aldor		
29615	Flamebane Helm	23516	164	Reputation: Aldor		
29616	Flamebane Gloves	23514	164	Reputation: Aldor		
29617	Flamebane Breastplate	23513	164	Reputation: Aldor		
29619	Felsteel Gloves	23517	164	Mob Drop		
29620	Felsteel Leggings	23518	164	Mob Drop		
29621	Felsteel Helm	23519	164	Mob Drop		
29622	Gauntlets of the Iron Tower	23532	164	World Drop		
29628	Khorium Belt	23524	164	Mob Drop		
29629	Khorium Pants	23523	164	Mob Drop		
29630	Khorium Boots	23525	164	Mob Drop		
29642	Ragesteel Gloves	23520	164	Mob Drop		
29643	Ragesteel Helm	23521	164	Mob Drop		
29645	Ragesteel Breastplate	23522	164	Mob Drop		
29648	Swiftsteel Gloves	23526	164	Mob Drop		
29649	Earthpeace Breastplate	23527	164	Mob Drop		
29654	Fel Sharpening Stone	23528	164	Trainer		
29656	Adamantite Sharpening Stone	23529	164	Reputation: Cenarion Expedition		
29657	Felsteel Shield Spike	23530	164	Reputation: Honor Hold		
29658	Felfury Gauntlets	23531	164	World Drop		
29662	Steelgrip Gauntlets	23533	164	World Drop		
29663	Storm Helm	23534	164	World Drop		
29664	Helm of the Stalwart Defender	23535	164	World Drop		
29668	Oathkeeper's Helm	23536	164	World Drop		
29669	Black Felsteel Bracers	23537	164	World Drop		
29671	Bracers of the Green Fortress	23538	164	World Drop		
29672	Blessed Bracers	23539	164	World Drop		
29686	Smelt Hardened Adamantite	23573	186	Trainer		
29688	Transmute: Primal Might	23571	171	Vendor		242980
29692	Felsteel Longblade	23540	164	World Drop		
29693	Khorium Champion	23541	164	World Drop		
29694	Fel Edged Battleaxe	23542	164	World Drop		
29695	Felsteel Reaper	23543	164	World Drop		
29696	Runic Hammer	23544	164	World Drop		
29697	Fel Hardened Maul	23546	164	World Drop		
29698	Eternium Runed Blade	23554	164	World Drop		
29699	Dirge	23555	164	World Drop		
29700	Hand of Eternity	23556	164	World Drop		
29728	Lesser Ward of Shielding	23575	164	Vendor		231500
29729	Greater Ward of Shielding	23576	164	Mob Drop		
30303	Elemental Blasting Powder	23781	202	Trainer		
30304	Fel Iron Casing	23782	202	Trainer		
30305	Handful of Fel Iron Bolts	23783	202	Trainer		
30306	Adamantite Frame	23784	202	Trainer		
30307	Hardened Adamantite Tube	23785	202	Trainer		
30308	Khorium Power Core	23786	202	Trainer		
30309	Felsteel Stabilizer	23787	202	Trainer		
30310	Fel Iron Bomb	23736	202	Trainer		
30311	Adamantite Grenade	23737	202	Trainer		
30312	Fel Iron Musket	23742	202	Trainer		
30313	Adamantite Rifle	23746	202	Vendor		175701
30314	Felsteel Boomstick	23747	202	Mob Drop		
30315	Ornate Khorium Rifle	23748	202	World Drop		6750000
30316	Cogspinner Goggles	23758	202	Vendor		1379800
30317	Power Amplification Goggles	23761	202	World Drop		5250000
30318	Ultra-Spectropic Detection Goggles	23762	202	Vendor		1370666
30325	Hyper-Vision Goggles	23763	202	Mob Drop		
30329	Adamantite Scope	23764	202	Vendor		750000
30332	Khorium Scope	23765	202	Mob Drop		
30334	Stabilized Eternium Scope	23766	202	Mob Drop		
30337	Crashin' Thrashin' Robot	23767	202	World Drop		
30341	White Smoke Flare	23768	202	Vendor		243750
30342	Red Smoke Flare	23769	202	Not Available		
30343	Blue Smoke Flare	23770	202	Not Available		
30344	Green Smoke Flare	23771	202	Reputation: Cenarion Expedition		
30346	Fel Iron Shells	23772	202	Not Available		
30347	Adamantite Shell Machine	34504	202	Not Available		
30348	Fel Iron Toolbox	23774	202	Vendor		159872
30349	Titanium Toolbox	23775	202	Vendor		28800
30547	Elemental Seaforium Charge	23819	202	Reputation: Consortium		
30548	Zapthrottle Mote Extractor	23821	202	Quest		
30549	Critter Enlarger	23820	202	Not Available		
30551	Healing Potion Injector	33092	202	Mob Drop		5000000
30552	Mana Potion Injector	33093	202	Mob Drop		
30555	Remote Mail Terminal	23840	202	Not Available		
30556	Rocket Boots Xtreme	23824	202	Mob Drop		
30558	The Bigger One	23826	202	Trainer		
30560	Super Sapper Charge	23827	202	Trainer		
30561	Goblin Tonk Controller	23831	202	Not Available		
30563	Goblin Rocket Launcher	23836	202	Trainer		
30565	Foreman's Enchanted Helmet	23838	202	Trainer		
30566	Foreman's Reinforced Helmet	23839	202	Trainer		
30568	Gnomish Flame Turret	23841	202	Trainer		
30569	Gnomish Poultryizer	23835	202	Trainer		
30570	Nigh-Invulnerability Belt	23825	202	Trainer		
30573	Gnomish Tonk Controller	23832	202	Not Available		
30574	Gnomish Power Goggles	23828	202	Trainer		
30575	Gnomish Battle Goggles	23829	202	Trainer		
31048	Fel Iron Blood Ring	24074	755	Trainer		
31049	Golden Draenite Ring	24075	755	Trainer		
31050	Azure Moonstone Ring	24076	755	Trainer		
31051	Thick Adamantite Necklace	24077	755	Trainer		
31052	Heavy Adamantite Ring	24078	755	Trainer		
31053	Khorium Band of Shadows	24079	755	Mob Drop		
31054	Khorium Band of Frost	24080	755	Mob Drop		
31055	Khorium Inferno Band	24082	755	Mob Drop		
31056	Khorium Band of Leaves	24085	755	Mob Drop		
31057	Arcane Khorium Band	24086	755	Mob Drop		
31058	Heavy Felsteel Ring	24087	755	World Drop		
31060	Delicate Eternium Ring	24088	755	World Drop		
31061	Blazing Eternium Band	24089	755	World Drop		
31062	Pendant of Frozen Flame	24092	755	Reputation: Keepers of Time		
31063	Pendant of Thawing	24093	755	Reputation: Lower City		
31064	Pendant of Withering	24095	755	Reputation - The Scryers		
31065	Pendant of Shadow's End	24097	755	Reputation: Aldor		
31066	Pendant of the Null Rune	24098	755	Reputation: Consortium		
31067	Thick Felsteel Necklace	24106	755	World Drop		19989999
31068	Living Ruby Pendant	24110	755	World Drop		
31070	Braided Eternium Chain	24114	755	World Drop		
31071	Eye of the Night	24116	755	World Drop		
31072	Embrace of the Dawn	24117	755	World Drop		
31076	Chain of the Twilight Owl	24121	755	World Drop		
31077	Coronet of Verdant Flame	24122	755	Mob Drop		
31078	Circlet of Arcane Might	24123	755	Mob Drop		
31079	Figurine - Felsteel Boar	24124	755	Reputation: Lower City		
